name,taxon_id,family,count
Thera vetustata,320198,49530,53
Theresimima ampellophaga,467480,52028,21
,,202796,0
,,202796,0
Thereva cincta,1111517,202796,3
,,202796,0
,,202796,0
Thereva fulva,1080472,202796,5
Thereva handlirschi,1111512,202796,11
Thereva inornata,326662,202796,2
Thereva microcephala,1048093,202796,1
Thereva nobilitata,362410,202796,53
Thereva plebeja,853794,202796,11
Thereva praecox,1111518,202796,2
,,202796,0
,,202796,0
,,202796,0
Thereva unica,893948,202796,17
Thereva valida,965819,202796,5
Theria primaria,483359,49530,133
,,47371,0
,,47371,0
,,47371,0
Theridion familiare,784330,47371,1
,,47371,0
,,47371,0
,,47371,0
Theridion hannoniae,578488,47371,4
,,47371,0
Theridion hemerobium,232551,47371,1
,,47371,0
Theridion melanostictum,232554,47371,4
Theridion melanurum,232555,47371,41
Theridion mystaceum,703579,47371,1
,,47371,0
Theridion pictum,153739,47371,32
Theridion pinastri,360722,47371,7
,,47371,0
,,47371,0
,,47371,0
,,47371,0
Theridion varians,232560,47371,96
Theridiosoma gemmosum,153777,153780,231
Theridula gonygaster,263752,47371,104
,,52381,0
,,52381,0
,,52381,0
,,52381,0
,,52381,0
,,52381,0
,,52381,0
Therioaphis riehmi,454673,52381,1
Therioaphis trifolii,410224,52381,26
,,47199,0
Therion circumflexum,511350,47199,148
,,47199,0
Therioplectes gigas,801679,47821,23
,,85718,0
Therobia leonidei,624678,51953,7
Theronia atalantae,868810,47199,11
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Theroscopus trifasciatus,1435325,47199,1
Thersitina gasterostei,475653,339090,1
Thetidia smaragdaria,483276,49530,440
Thiasophila angulata,925083,47951,7
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,53275,0
,,53275,0
,,53275,0
,,548786,0
,,548786,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Thinonoma atra,489365,47951,2
Thinophilus flavipalpis,1018775,68020,1
,,68020,0
Thiodia citrana,362589,47155,162
,,47155,0
,,47155,0
,,47155,0
Thiodia torridana,858675,47155,5
,,47155,0
,,47155,0
,,55519,0
,,55519,0
Thiotricha subocellea,486462,55519,6
Thisanotia chrysonuchella,354885,52002,535
Tholagmus flavolineatus,507739,47742,40
Tholera cespitis,483448,48670,465
Tholera decimalis,429123,48670,1454
Thomisus citrinellus,490679,47866,157
Thomisus onustus,59281,47866,4739
Thopeutis galleriellus,716000,52002,3
Thoracochaeta brachystoma,474441,177496,1
,,177496,0
,,47951,0
Thorectes albarracinus,974756,60539,1
Thorectes geminatus,927790,60539,4
Thorectes intermedius,544693,60539,25
Thorectes sardous,499280,60539,3
,,60539,0
Thorictus grandicollis,1063307,81951,3
Thraulus bellus,1513878,81975,1
,,81973,0
,,52071,0
,,70144,0
Thricops cunctans,1249318,70144,5
Thricops diaphanus,452740,70144,60
Thricops longipes,1051080,70144,3
Thricops nigrifrons,1076247,70144,14
,,70144,0
,,70144,0
Thricops semicinereus,773574,70144,201
Thricops simplex,603463,70144,8
,,70144,0
Thrips angusticeps,917219,83443,1
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
Thrips flavus,917220,83443,1
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,83443,0
Thrips tabaci,271262,83443,2
,,83443,0
,,83443,0
,,83443,0
,,83443,0
,,51953,0
,,47951,0
Thrybius brevispina,1414740,47199,1
,,47199,0
Thryogenes festucae,1018782,48736,2
,,48736,0
Thryogenes nereis,922614,48736,1
,,48736,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
Thumatha senex,125957,121850,257
Thyatira batis,123022,84430,2686
Thyene imperialis,468023,48139,627
Thymalus limbatus,703310,903240,34
Thymaris niger,1066317,47199,1
,,47199,0
Thymelicus acteon,362093,47653,1421
Thymelicus lineola,58484,47653,12463
Thymelicus sylvestris,128544,47653,4574
Thymogethes egenus,1003684,126791,2
,,126791,0
,,126791,0
,,126791,0
,,245033,0
Thyrateles camelinus,748691,47199,2
,,47199,0
,,133023,0
Thyreocoris scarabaeoides,483176,133023,132
Thyreonotus corsicus,513853,48124,188
,,245045,0
,,245045,0
Thyreophora cynophila,856108,326644,7
Thyreosthenius biovatus,784302,67599,4
Thyreosthenius parasiticus,232591,67599,4
,,47221,0
,,47221,0
,,47221,0
,,47221,0
Thyreus histrionicus,371761,47221,74
Thyreus orbatus,545047,47221,13
,,47221,0
,,47221,0
Thyreus ramosus,603451,47221,2
Thyreus truncatus,1372574,47221,1
Thyridanthrax elegans,501678,51558,14
Thyridanthrax fenestratus,500934,51558,89
Thyridanthrax incanus,1428390,51558,6
Thyridanthrax perspicillaris,568349,51558,5
Thyridanthrax polyphemus,465596,51558,1
Thyris fenestrella,462041,82790,548
,,48670,0
Thysanoplusia daubei,460676,48670,75
Thysanoplusia orichalcea,124890,48670,1087
Tibellus macellus,783747,47868,2
Tibellus maritimus,153861,47868,40
Tibellus oblongus,153855,47868,605
,,47868,0
Tibicina corsica,524848,50186,3
Tibicina garricola,1037811,50186,46
Tibicina haematodes,496256,50186,261
Tibicina nigronervosa,1425879,50186,1
Tibicina quadrisignata,1189320,50186,7
Tibicina steveni,1121926,50186,59
,,50186,0
,,55519,0
Tiliacea aurago,511159,48670,942
Tiliacea citrago,511540,48670,209
Tiliacea sulphurago,830775,48670,72
Tilloidea transversalis,874727,55051,36
Tilloidea unifasciata,548847,55051,19
Tillus elongatus,468109,55051,180
Tillus pallidipennis,1468854,55051,2
Timandra comae,132885,49530,5551
,,51146,0
Timarcha goettingensis,363330,51146,634
,,51146,0
Timarcha maritima,784513,51146,6
Timarcha metallica,750880,51146,19
Timarcha nicaeensis,481291,51146,129
Timarcha sardea,525888,51146,9
Timarcha tenebricosa,118838,51146,2282
Timaspis chondrillae,1396573,55594,6
Timaspis cichorii,1068216,55594,1
Timaspis lampsanae,922870,55594,2
Timaspis phoenixopodos,1130955,55594,10
Tinagma balteolella,178849,178892,11
Tinagma dryadis,1048094,178892,3
,,178892,0
Tinagma ocnerostomella,522770,178892,5
Tinagma perdicella,805234,178892,41
Tinea basifasciella,1323331,124262,1
Tinea columbariella,522698,124262,1
Tinea dubiella,380643,124262,1
,,124262,0
Tinea omichlopis,1147819,124262,1
Tinea pellionella,193928,124262,158
Tinea semifulvella,357833,124262,147
Tinea trinotella,205346,124262,156
,,53506,0
,,53506,0
Tingis ampliata,549118,53506,105
Tingis angustata,705028,53506,3
Tingis auriculata,705030,53506,63
Tingis cardui,466475,53506,273
Tingis crispata,705027,53506,39
Tingis geniculata,895323,53506,1
Tingis grisea,705031,53506,3
Tingis griseola,1269299,53506,1
Tingis maculata,709813,53506,4
,,53506,0
Tingis pauperata,705035,53506,10
Tingis pilosa,704531,53506,52
Tingis ragusana,709814,53506,3
Tingis reticulata,709811,53506,30
,,53506,0
,,53506,0
Tinicephalus discrepans,357570,53505,2
Tinicephalus hortulanus,357574,53505,4
,,53505,0
Tinocallis platani,1018791,52381,18
,,154589,0
,,154589,0
,,154589,0
,,154589,0
Tinodes pallidulus,1112186,154589,1
,,154589,0
,,154589,0
,,154589,0
Tinodes waeneri,459194,154589,86
,,154589,0
,,47951,0
Tiphia femorata,604483,132105,143
Tiphia minuta,1018792,132105,1
,,132105,0
,,129585,0
,,129585,0
,,129585,0
,,129585,0
,,129585,0
,,51225,0
Tipula alpina,980874,51225,1
,,51225,0
,,51225,0
Tipula bezzii,1066458,51225,29
Tipula caesia,1018822,51225,2
Tipula cataloniensis,1237114,51225,1
Tipula cava,824495,51225,5
,,51225,0
,,51225,0
,,51225,0
Tipula confusa,786075,51225,17
,,51225,0
,,51225,0
,,51225,0
,,51225,0
Tipula fascipennis,546369,51225,63
Tipula flavolineata,521117,51225,11
Tipula fulvipennis,523142,51225,54
,,51225,0
,,51225,0
,,51225,0
,,51225,0
Tipula helvola,1088257,51225,12
,,51225,0
Tipula hortorum,980876,51225,2
,,51225,0
,,51225,0
Tipula irrorata,1018811,51225,1
,,51225,0
Tipula lateralis,495503,51225,29
,,51225,0
,,51225,0
,,51225,0
,,51225,0
Tipula luna,637683,51225,35
Tipula lunata,360111,51225,39
,,51225,0
Tipula luteipennis,474610,51225,1
Tipula marginella,1018826,51225,2
Tipula maxima,359317,51225,363
Tipula mediterranea,1279417,51225,1
,,51225,0
,,51225,0
,,51225,0
,,51225,0
,,51225,0
,,51225,0
,,51225,0
,,51225,0
,,51225,0
Tipula obsoleta,873692,51225,1
Tipula oleracea,418147,51225,394
Tipula orientalis,851292,51225,1
Tipula pabulina,1049498,51225,3
Tipula pagana,488520,51225,37
,,51225,0
Tipula paludosa,61917,51225,851
Tipula peliostigma,1018809,51225,2
Tipula pierrei,816331,51225,1
Tipula pilicauda,1044438,51225,3
,,51225,0
,,51225,0
Tipula pseudoirrorata,1065183,51225,1
,,51225,0
Tipula pseudovariipennis,521119,51225,4
,,51225,0
Tipula repanda,1279389,51225,22
Tipula rufina,494099,51225,37
Tipula sarajevensis,1146546,51225,3
Tipula scripta,606903,51225,19
Tipula selene,1018808,51225,7
,,51225,0
,,51225,0
,,51225,0
Tipula staegeri,1200187,51225,1
,,51225,0
Tipula subcunctans,1018821,51225,1
Tipula submarmorata,521120,51225,3
,,51225,0
,,51225,0
Tipula trifascingulata,1088248,51225,2
,,51225,0
Tipula truncorum,908124,51225,2
,,51225,0
Tipula unca,1018798,51225,2
Tipula variicornis,1018818,51225,3
Tipula varipennis,550551,51225,12
Tipula vernalis,544540,51225,335
Tipula vittata,543516,51225,48
,,51225,0
,,51225,0
,,51225,0
Tiroloscia corsica,891850,48294,1
,,48294,0
Tiroloscia exigua,804260,48294,4
,,48294,0
Tiroloscia pyrenaica,699080,48294,33
,,86104,0
Tischeria dodonaea,876057,86104,5
Tischeria ekebladella,468692,86104,367
,,67599,0
Tiso vagans,232635,67599,3
Titanio tarraconensis,1093603,52002,15
,,153568,0
,,153568,0
Titanoeca monticola,783862,153568,1
Titanoeca nivalis,232638,153568,2
,,153568,0
Titanoeca quadriguttata,733188,153568,52
Titanoeca schineri,789090,153568,36
,,153568,0
,,52381,0
Tituboea biguttata,469161,51146,41
Tituboea sexmaculata,469157,51146,74
,,51953,0
Tmarus piger,360612,47866,122
Tmarus piochardi,783845,47866,3
,,47866,0
Tmarus staintoni,783846,47866,1
Tmarus stellio,783847,47866,4
,,67599,0
,,81969,0
Tolmerus atricapillus,505623,47982,682
Tolmerus atripes,780500,47982,6
Tolmerus cingulatus,502158,47982,315
Tolmerus cowini,1118145,47982,3
,,47982,0
Tolmerus pyragra,1049502,47982,16
Tolyphus granulatus,1241304,132036,1
Tomares ballus,460602,47923,244
,,125448,0
,,48736,0
Tomicus minor,900166,48736,64
Tomicus piniperda,178812,48736,18
,,62038,0
Tomocerus minor,205463,62038,70
Tomocerus vulgaris,472617,62038,325
,,47951,0
Tomostethus nigritus,512017,60628,24
,,144038,0
,,144038,0
,,144038,0
,,144038,0
,,144038,0
Tomoxia bucephala,460538,81969,109
,,85722,0
,,85722,0
,,52071,0
Tonnoiriella pulchra,1154978,52071,1
Torleya major,779352,48010,1
,,245005,0
,,245005,0
Tortricodes alternella,208502,47155,371
Tortrix viridana,344782,47155,1708
,,203199,0
Torymus affinis,1083533,203199,6
,,203199,0
,,203199,0
Torymus bedeguaris,846057,203199,12
,,203199,0
,,203199,0
Torymus chloromerus,1116580,203199,1
Torymus confinis,1483810,203199,2
,,203199,0
,,203199,0
Torymus erucarum,1116572,203199,1
Torymus flavipes,1083524,203199,5
Torymus formosus,1083523,203199,1
Torymus laetus,780155,203199,4
Torymus microstigma,1226795,203199,2
Torymus nobilis,1076508,203199,4
,,203199,0
,,203199,0
,,203199,0
,,203199,0
Torymus rubi,1465316,203199,2
,,203199,0
,,203199,0
Tosirips magyarus,716828,47155,1
,,48736,0
,,47199,0
,,63187,0
,,63187,0
,,47199,0
,,51953,0
,,147033,0
,,147033,0
,,147033,0
,,147033,0
,,147033,0
,,147033,0
Toxophora fasciculata,466462,51558,29
,,52381,0
,,123608,0
Toya propinqua,914828,123608,2
,,123608,0
,,123608,0
Trabea paradoxa,783698,47416,25
Trabutina mannipara,60937,49574,7
Trachea atriplicis,125049,48670,1839
Trachelas minor,783868,416721,18
,,171327,0
Tracheliodes quinquenotatus,1081084,51955,13
Trachelipus rathkii,203479,171569,6051
Trachelipus ratzeburgii,544095,171569,365
Trachelus tabidus,715641,143247,7
Trachelus troglodyta,1018874,143247,5
,,63187,0
Trachodes hispidus,456100,48736,18
Trachonitis cristella,481632,49683,132
Trachusa byssina,636090,52777,113
Trachusa integra,1224528,52777,5
Trachusa interrupta,568823,52777,18
Trachusa laeviventris,1188153,52777,1
,,52777,0
,,47199,0
,,47199,0
,,177496,0
,,177496,0
,,373019,0
Trachypauropus latzeli,1468045,373019,1
Trachyphloeus alternans,547688,48736,4
,,48736,0
,,48736,0
,,48736,0
Trachyphloeus scabriculus,547687,48736,10
,,48736,0
Trachypteris picta,551669,54964,6
Trachys fragariae,887127,54964,1
Trachys goberti,1173392,54964,7
Trachys minutus,521124,54964,709
,,54964,0
Trachys scrobiculatus,547612,54964,9
Trachys troglodytes,886313,54964,5
Trachys troglodytiformis,469087,54964,133
Trachyscelis aphodioides,1015086,53816,2
,,127593,0
Trachysiphonella ruficeps,1009515,127593,1
,,127593,0
Trachysphaera lobata,336948,56080,28
Trachysphaera pyrenaica,1493674,56080,10
Trachyzelotes pedestris,507471,50168,385
Tragiscocoris fieberi,748442,53505,8
Tragosoma depsarium,232784,47961,15
,,85722,0
,,52381,0
Trama rara,454677,52381,1
Trama troglodytes,1018879,52381,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Trapezonotus anorus,961990,141732,7
Trapezonotus arenarius,454139,141732,40
Trapezonotus desertus,924146,141732,11
Trapezonotus dispar,884007,141732,42
,,141732,0
,,47199,0
,,47416,0
,,69778,0
,,69778,0
,,49567,0
,,49567,0
,,49567,0
Trechus austriacus,1045920,49567,1
,,49567,0
Trechus fulvus,209705,49567,1
Trechus obtusus,131979,49567,43
,,49567,0
,,49567,0
Trechus quadristriatus,131981,49567,38
Trechus rubens,131982,49567,8
Trematocephalus cristatus,781030,67599,27
,,67599,0
Tremex fuscicornis,631392,53256,239
Tremex magus,883880,53256,12
,,53237,0
Tremulicerus distinguendus,765002,53237,6
Tremulicerus fulgidus,631184,53237,11
Tremulicerus tremulae,914830,53237,19
Tremulicerus vitreus,624501,53237,6
,,48736,0
Tretocephala ambigua,483869,85693,1
Tretopteryx pertusalis,933034,49683,4
,,203200,0
,,203200,0
,,246211,0
Triaenodes bicolor,546220,85862,22
,,85862,0
Triaenodes ochreellus,1115706,85862,2
,,154784,0
,,154784,0
Triarthria setipennis,398297,51953,37
,,63187,0
,,63187,0
,,124262,0
,,124262,0
Triaxomera fulvimitrella,466047,124262,36
Triaxomera parasitella,470648,124262,51
,,53275,0
Triberta helianthemella,1065319,61353,1
,,53816,0
Tribolium madens,451178,53816,1
Trichadenotecnum majus,321938,120991,16
Trichadenotecnum sexpunctatum,210298,120991,6
,,49567,0
Trichieurina pubescens,861829,127593,8
,,174422,0
,,49567,0
,,49567,0
,,174422,0
Trichinomyia flavipes,1284072,174422,7
Trichiosoma lucorum,62644,53844,1
Trichiosoma sorbi,908312,53844,14
Trichiosoma tibiale,549185,53844,5
,,53844,0
Trichiura castiliana,776468,56584,13
Trichiura crataegi,475892,56584,367
Trichius fasciatus,55783,48201,4343
Trichius gallicus,556666,48201,1304
Trichius sexualis,55782,48201,35
,,47951,0
Trichobyrrhulus piochardi,1462823,130840,2
,,903248,0
,,903248,0
Trichocera annulata,324127,178781,163
,,178781,0
,,178781,0
Trichocera hiemalis,858195,178781,4
,,178781,0
,,178781,0
Trichocera major,1018939,178781,3
,,178781,0
Trichocera regelationis,232880,178781,6
Trichocera saltator,1018938,178781,1
Trichochermes walkeri,624555,85406,23
,,178777,0
Trichodes alvearius,55047,55051,2139
Trichodes apiarius,55048,55051,4723
Trichodes crabroniformis,551798,55051,62
Trichodes flavocinctus,469699,55051,41
Trichodes leucopsideus,467104,55051,688
Trichodes octopunctatus,469697,55051,483
Trichodes umbellatarum,773758,55051,66
Trichoferus fasciculatus,467191,47961,77
Trichoferus griseus,632757,47961,23
Trichoferus holosericeus,469786,47961,84
Trichoferus pallidus,737690,47961,56
,,130129,0
,,130129,0
,,130129,0
,,130129,0
,,130129,0
,,130129,0
,,55699,0
,,47199,0
,,47199,0
Tricholauxania praeusta,603465,118991,32
,,129646,0
,,129646,0
,,48300,0
,,125448,0
,,125448,0
,,125448,0
,,125448,0
,,125448,0
,,69778,0
,,69778,0
,,47199,0
Trichomma fulvidens,1018969,47199,3
,,47199,0
Trichomyia urbica,897854,52071,4
,,67599,0
,,67599,0
,,67599,0
Trichoncus auritus,788984,67599,3
,,67599,0
,,67599,0
Trichoncus helveticus,788986,67599,3
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
Trichoncus trifidus,783651,67599,1
,,67599,0
Trichoniscoides albidus,483802,86114,4
,,86114,0
Trichoniscoides bonneti,1358825,86114,2
,,86114,0
,,86114,0
,,86114,0
,,86114,0
Trichoniscoides helveticus,1121911,86114,2
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
Trichoniscus biformatus,1231957,86114,1
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,86114,0
Trichoniscus pusillus,205479,86114,52
Trichoniscus pygmaeus,469864,86114,94
Trichonotulus scrofa,457350,48201,3
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
Trichonyx sulcicollis,894451,47951,1
,,68719,0
,,464956,0
Trichophaga bipartitella,715015,124262,138
Trichophya pilicornis,178754,47951,3
Trichoplusia ni,202789,48670,1250
,,203213,0
,,203213,0
Trichopria verticillata,1376656,203213,2
Trichopsidea costata,694129,120090,1
Trichopsocus brincki,1168446,245089,10
Trichopsocus clarus,398313,245089,102
Trichopsocus dalii,271288,245089,3
Trichopsomyia flavitarsis,486867,49995,2
,,49995,0
,,49995,0
,,52071,0
Trichopterapion holosericeum,857112,61949,102
Trichopterna cito,784305,67599,4
,,67599,0
Trichopternoides thorelli,784194,67599,1
Trichopteryx carpinata,462162,49530,488
Trichopteryx polycommata,483343,49530,99
Trichosea ludifica,959719,48670,6
,,85259,0
,,52381,0
Trichosirocalus barnevillei,547686,48736,2
Trichosirocalus horridus,456106,48736,21
,,48736,0
Trichosirocalus troglodytes,547685,48736,49
Trichostegia minor,324268,172903,62
,,367445,0
Trichotichnus laevicollis,521129,49567,3
,,49567,0
Trichrysis cyanea,632447,126149,207
,,127593,0
Tricimba cincta,1018981,127593,1
,,127593,0
,,127593,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Tricogena rubricosa,469524,48286,12
Tricyphona immaculata,774875,70402,5
,,70402,0
,,70402,0
,,70402,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Triepeolus tristis,864676,47221,11
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
Trifurcula immundella,354913,85925,1
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
,,85925,0
Triglyphus primus,486869,49995,6
Trigonaspis megaptera,790638,55594,26
Trigonidium cicindeloides,358064,84812,598
Trigoniophthalmus alternatus,372465,142291,350
Trigonocranus emmeae,914831,84074,1
Trigonoderus cyanescens,1100196,125448,1
Trigonoderus filatus,1151865,125448,2
,,69778,0
Trigonometopus frontalis,1018987,118991,3
Trigonophora crassicornis,786050,48670,9
Trigonophora flammea,338937,48670,697
Trigonophora haasi,1154567,48670,14
Trigonophora jodea,567988,48670,112
Trigonospila transvittata,469216,51953,35
Trigonotylus caelestialium,360018,53505,284
,,53505,0
Trigonotylus pulchellus,748455,53505,8
Trigonotylus ruficornis,775244,53505,2
Trigonotylus tenuis,398341,53505,2
,,84670,0
Trimerocaecilius becheti,1021943,245122,1
Trimium brevicorne,521131,47951,4
,,1078214,0
,,1078214,0
Trinodes hirtus,510194,81951,4
Triodia sylvina,461806,53783,7270
,,48201,0
,,48201,0
,,60419,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
Triops cancriformis,60408,60397,146
,,63187,0
,,63187,0
,,63187,0
,,85406,0
,,85406,0
,,85406,0
,,85406,0
,,85406,0
,,85406,0
Trioza centranthi,706328,85406,226
,,85406,0
Trioza chenopodii,717716,85406,4
Trioza chrysanthemi,1049504,85406,1
,,85406,0
,,85406,0
Trioza dispar,892807,85406,11
,,85406,0
,,85406,0
Trioza galii,207564,85406,12
,,85406,0
Trioza kiefferi,745967,85406,41
,,85406,0
,,85406,0
Trioza marginepunctata,1395288,85406,1
,,85406,0
,,85406,0
,,85406,0
,,85406,0
Trioza remota,207693,85406,56
Trioza rhamni,1018994,85406,1
,,85406,0
,,85406,0
,,85406,0
,,85406,0
Trioza scottii,1089317,85406,1
,,85406,0
,,85406,0
Trioza trisignata,326727,85406,1
Trioza urticae,207539,85406,68
,,85406,0
,,55351,0
,,55351,0
,,55351,0
,,55351,0
,,55351,0
Triphleba trinervis,1172757,55351,1
Triphosa dubitata,483305,49530,828
,,49530,0
Triphosa sabaudiata,523707,49530,63
Triphosa tauteli,577874,49530,24
,,245210,0
Triphyllus bicolor,884240,85909,9
Triplasius pictus,564433,51558,24
Triplax aenea,624418,82103,65
Triplax collaris,577748,82103,5
,,82103,0
Triplax lacordairii,1071083,82103,1
Triplax lepida,551797,82103,8
Triplax melanocephala,1068196,82103,1
Triplax rufipes,597397,82103,16
Triplax russica,494606,82103,90
Triplax scutellaris,955007,82103,1
,,47199,0
,,47199,0
Trisateles emortualis,476146,121850,420
Trisetacus pini,972924,373126,5
,,373126,0
Trissemus antennatus,1394704,47951,1
,,53275,0
Trissolcus basalis,398396,1078214,1
,,1078214,0
,,1078214,0
,,1078214,0
Trithemis kirbyi,114485,47819,1760
Tritoma bipustulata,114499,82103,205
Tritomegas bicolor,57839,57843,1727
Tritomegas rotundipennis,57840,57843,57
Tritomegas sexmaculatus,57842,57843,973
,,62038,0
Trixa caerulescens,554302,51953,9
Trixa conspersa,855352,51953,37
Trixagus atticus,1045646,172934,1
Trixagus carinifrons,1019002,172934,1
Trixagus dermestoides,606937,172934,27
,,172934,0
,,172934,0
Trixagus leseigneuri,737830,172934,3
Trixagus meybohmi,550798,172934,1
Trixagus obtusus,1085700,172934,1
Trixoscelis frontalis,1088230,154606,6
Trixoscelis marginella,894985,154606,12
Trixoscelis obscurella,897454,154606,11
,,60571,0
Trochosa hispanica,570089,47416,3
Trochosa robusta,784317,47416,10
Trochosa ruricola,233038,47416,308
Trochosa spinipalpis,784206,47416,3
Trochosa terricola,148394,47416,130
,,47951,0
,,130171,0
,,60571,0
Troglodromus bucheti,1397583,60571,1
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,67599,0
,,172221,0
,,60571,0
,,60571,0
,,60571,0
,,60571,0
,,60571,0
Troglops albicans,1086606,82067,6
Troglops silo,1101326,82067,1
,,81951,0
Trogoderma versicolor,233049,81951,2
Trogoxylon impressum,876704,47625,5
,,354551,0
Trogulus closanicus,526000,354551,1
Trogulus cristatus,1372208,354551,5
Trogulus martensi,526845,354551,1
Trogulus nepaeformis,525960,354551,9
,,354551,0
Trogulus tricarinatus,525704,354551,22
Trogus lapidator,635439,47199,3
Troilus luridus,326197,47742,793
Tromatobia lineatoria,715803,47199,66
Tromatobia ornata,1048599,47199,1
Tromatobia ovivora,264825,47199,3
,,47199,0
Trombidium holosericeum,58397,57652,10
,,57652,0
Tropideres albirostris,507952,172909,26
Tropidia fasciata,1077811,49995,7
Tropidia scita,451469,49995,247
Tropidocephala tuberipennis,1151996,123608,2
Tropidodynerus flavus,1074742,52747,4
,,453211,0
,,47649,0
Tropidopola cylindrica,605879,47649,112
Tropidothorax leucopterus,334611,55558,826
Tropidotilla litoralis,630613,48511,289
Tropinota hirta,357480,48201,3434
Tropinota squalida,71093,48201,1152
Tropiphorus elevatus,456109,48736,26
Tropiphorus obtusus,456111,48736,2
Tropiphorus terricola,456112,48736,5
Tropistethus fasciatus,891911,141732,1
Tropistethus holosericus,891907,141732,12
,,141732,0
,,173241,0
,,173241,0
,,55699,0
,,55699,0
,,55699,0
,,982238,0
,,982238,0
,,122635,0
,,122635,0
Trox niger,538965,122635,3
Trox perlatus,493530,122635,46
Trox sabulosus,849870,122635,31
Trox scaber,233070,122635,148
Troxochrus scabriculus,783653,67599,3
Trupanea amoena,660182,47990,40
Trupanea stellata,546372,47990,24
,,203209,0
,,203209,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Trypeta artemisiae,635459,47990,50
Trypeta immaculata,736544,47990,11
Trypeta zoe,544794,47990,38
Trypetimorpha occidentalis,914833,129579,4
Trypetoptera punctulata,338542,127180,621
Tryphera lugubris,1088280,51953,2
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Trypocalliphora braueri,1086756,61860,1
Trypocopris alpinus,1031179,60539,5
Trypocopris pyrenaeus,429233,60539,301
Trypocopris vernalis,472829,60539,2658
Trypodendron domesticum,456113,48736,46
,,48736,0
Trypodendron lineatum,452380,48736,17
Trypodendron signatum,876203,48736,20
,,48736,0
,,48736,0
,,48736,0
Trypoxylon attenuatum,127767,51955,1
Trypoxylon clavicerum,127830,51955,6
,,51955,0
Trypoxylon figulus,127776,51955,2
,,51955,0
Trypoxylon kolazyi,1082255,51955,1
,,51955,0
,,51955,0
Trypoxylon scutatum,1082252,51955,3
Tsaraphycis mimeticella,1319970,49683,3
Tschitscherinellus cordatus,354336,49567,18
,,52381,0
Tuberculatus annulatus,398490,52381,8
,,52381,0
,,52381,0
Tuberolachnus salignus,354036,52381,1229
,,52950,0
Tunga penetrans,308601,245124,12
,,133161,0
,,53505,0
,,53505,0
Tuponia hippophaes,1105626,53505,4
Tuponia mixticolor,545475,53505,8
,,53505,0
Turinyphia clairi,783654,67599,1
,,50168,0
Turrutus socialis,892077,53237,11
,,53275,0
,,47199,0
,,47199,0
,,47199,0
Tycherus fuscicornis,1019048,47199,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Tychius albolineatus,906863,48736,2
Tychius argentatus,1085259,48736,1
,,48736,0
,,48736,0
Tychius breviusculus,977581,48736,4
,,48736,0
Tychius cuprifer,708729,48736,14
,,48736,0
Tychius junceus,547684,48736,1
,,48736,0
Tychius medicaginis,1019058,48736,4
Tychius meliloti,456118,48736,38
Tychius parallelus,547683,48736,10
Tychius picirostris,233118,48736,113
Tychius polylineatus,1019059,48736,3
,,48736,0
Tychius pusillus,547682,48736,1
Tychius quinquepunctatus,547681,48736,96
Tychius schneideri,398536,48736,5
,,48736,0
Tychius squamulatus,931530,48736,2
Tychius stephensi,233119,48736,27
Tychius striatulus,1145111,48736,6
,,48736,0
,,47951,0
Tychus niger,786084,47951,4
Tychus striola,1394703,47951,1
