name,taxon_id,ancestry
Rentoniidae,903239,48460/1/47120/372739/47158/184884/47208/71130/372852/55050
Retithripidae,1377494,48460/1/47120/372739/47158/184884/83201/372872/1377490
Retroplumidae,635040,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/775928
Rhabdochiridae,983181,48460/1/47120/85493/473790/47187/774775/144114/48147
Rhachiberothidae,1011570,48460/1/47120/372739/47158/184884/48763/483236
Rhachodesmidae,245156,48460/1/47120/144128/47735/551278/372763/997267/372784/47734/841264/841269
Rhadalidae,903248,48460/1/47120/372739/47158/184884/47208/71130/372852/55050
Rhagididae,373150,48460/1/47120/245097/47119/52788/129763/83740/55597
Rhagidiidae,123126,48460/1/47120/245097/47119/52788/129763/83740/55597/635809/520455
Rhagionidae,60470,48460/1/47120/372739/47158/184884/47822/48091/372865/342679
Rhagodidae,323977,48460/1/47120/245097/47119/47824
Rhagophthalmidae,358278,48460/1/47120/372739/47158/184884/47208/71130/372854/47207
Rhaphidophoridae,61441,48460/1/47120/372739/47158/184884/47651/132694/488701/61440
Rhincalanidae,201765,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Rhiniidae,326656,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/356157
Rhinocricidae,51604,48460/1/47120/144128/47735/551278/372763/997267/372724/51603/1205851
Rhinonysidae,373151,48460/1/47120/245097/47119/52788/129762/52790
Rhinonyssidae,245167,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/194694
Rhinophoridae,48286,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/356157
Rhinorhipidae,572409,48460/1/47120/372739/47158/184884/47208/71130/372854/1377150
Rhinotermitidae,119932,48460/1/47120/372739/47158/184884/81769/129743/118903
Rhipiceridae,154331,48460/1/47120/372739/47158/184884/47208/71130/372854/128709
Rhipidolestidae,1304667,48460/1/47120/372739/47158/184884/47792/47928/1317181
Rhipiphoridae,176947,48460/1/47120/372739/47158/184884/47208/71130/372852/47593
Rhipiphorothripidae,1377515,48460/1/47120/372739/47158/184884/83201/372872/1377514
Rhiscosomididae,337201,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/1205850/986473
Rhizoecidae,471712,48460/1/47120/372739/47158/184884/47744/334037/60922
Rhizolepadidae,996581,48460/1/47120/85493/473790/1091452/144117/210289/464038/246155/464033
Rhizolepadidae,1066955,48460/1/47120/85493/473790/1091452/144117/210289/464038/1040842/1066703/1040847
Rhizophagidae,371112,48460/1/47120/372739/47158/184884/47208/71130/372852/48485
Rhizothricidae,1025254,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Rhizotrichidae,996644,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Rhodacaridae,373152,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/245175
Rhombocoleidae,945070,48460/1/47120/372739/47158/184884/47208/340473
Rhopalidae,53225,48460/1/47120/372739/47158/184884/47744/61267/372868/51776
Rhopaloiulidae,982601,48460/1/47120/144128/47735/551278/372763/997267/372724/82535/997344
Rhopalopsyllidae,245102,48460/1/47120/372739/47158/184884/83204/245103
Rhopalorhynchidae,373153,48460/1/47120/245097/47825/245099/372859
Rhopalosomatidae,244994,48460/1/47120/372739/47158/184884/47201/124417/326777/48740
Rhyacophilidae,86047,48460/1/47120/372739/47158/184884/62164/372842/172979
Rhynchitidae,70052,48460/1/47120/372739/47158/184884/47208/71130/372852/60473
Rhynchocinetidae,121791,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342912/121790
Rhynchohydracaridae,245209,48460/1/47120/245097/47119/52788/129763/83740/490738/495534/495538
Rhynchomolgidae,536832,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Rhynchoribatidae,982145,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245062
Rhynchothoracidae,142705,48460/1/47120/245097/47825/245099/372859/812661
Rhyparochromidae,141732,48460/1/47120/372739/47158/184884/47744/61267/372868/466233
Rhyscotidae,245414,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Rhysodidae,174406,48460/1/47120/372739/47158/184884/47208/340471/372884
Rhytidicolidae,1391215,48460/1/47120/245097/47119/47118/84719/1467321
Ricaniidae,153098,48460/1/47120/372739/47158/184884/47744/125816/372860/52073
Richardiidae,475027,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/62006
Ricinidae,371091,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/371104
Ricinoididae,245035,48460/1/47120/245097/47119/129765/245041
Ridgewayiidae,996605,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Rimanellidae,560981,48460/1/47120/372739/47158/184884/47792/47928/1317181
Riodinidae,59166,48460/1/47120/372739/47158/184884/47157/47224
Ripiphoridae,133086,48460/1/47120/372739/47158/184884/47208/71130/372852/47593
Ripipterygidae,129281,48460/1/47120/372739/47158/184884/47651/67688/705364/129280
Rivetinidae,1097047,48460/1/47120/372739/47158/184884/48112/1097011/1097013/1097030
Roeslerstammiidae,373154,48460/1/47120/372739/47158/184884/47157/61352
Romaleidae,49817,48460/1/47120/372739/47158/184884/47651/67688/700600/47650
Rometidae,996645,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Ropalomeridae,133915,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
Roproniidae,468072,48460/1/47120/372739/47158/184884/47201/124417/981280/342818
Rosensteiniidae,982241,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1255718/1466258
Rossianidae,178187,48460/1/47120/372739/47158/184884/62164/372875/81972
Rostrocalanidae,1066915,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Rotoitidae,372912,48460/1/47120/372739/47158/184884/47201/124417/981280/69750
Rotoitidae,1500547,48460/1/47120/372739/47158/184884/47201/124417/981280/69750
Rotundiclipeidae,996642,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Rugodentidae,1323425,48460/1/47120/245097/47119/48894/1323567/1323568/1323570/127715
Rutelidae,211389,48460/1/47120/372739/47158/184884/47208/71130/702480/48202
Rutidermatidae,996551,48460/1/47120/85493/473792/68764/774782/85531/1066636/339093
Rutripalpidae,982543,48460/1/47120/245097/47119/52788/129763/83740/490738/495534/495540
Ryocalanidae,1066739,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Sabaconidae,172246,48460/1/47120/245097/47119/47367/526560/525949
Sabelliphilidae,996675,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Sabulopsocidae,485827,48460/1/47120/372739/47158/184884/83187/144300/451715
Saccopsidae,996676,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Sacculinidae,129915,48460/1/47120/85493/473790/1091452/144117/210289/358105
Saididae,1066924,48460/1/47120/85493/473792/68764/774780/85538/1001351/171230
Saileriolidae,1228384,48460/1/47120/372739/47158/184884/47744/61267/372868/47743
Saipanettidae,996570,48460/1/47120/85493/473792/68764/774780/85538/1066605/996571
Sakhalineumatidae,999260,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986470
Saldidae,135298,48460/1/47120/372739/47158/184884/47744/61267/372863/1397557
Salentinellidae,983237,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/983321/983322/983314
Salpingidae,131987,48460/1/47120/372739/47158/184884/47208/71130/372852/47593
Salticidae,48139,48460/1/47120/245097/47119/47118/120474/342614/367200
Saltiseiidae,1270544,48460/1/47120/245097/47119/52788/129762/52790/1270122/1270155/1270336
Samarusidae,1066998,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Sambonidae,903948,48460/1/47120/85493/473792/473793/473794/153126
Samoidae,245378,48460/1/47120/245097/47119/47367/202277/526082/534090
Sanchoidae,558691,48460/1/47120/85493/473790/47187/774775/144114/47628
Sandokanidae,535008,48460/1/47120/245097/47119/47367/202277/526082/211516
Sandroidae,885364,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885341/885338
Santiidae,245405,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/60691
Sapphirinidae,329113,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Saproglyphidae,982235,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1255718/1254682
Sapygidae,209572,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342
Sarcophagidae,52910,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/356157
Sarcoptidae,245204,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1466413/1466263
Sarsiellidae,339095,48460/1/47120/85493/473792/68764/774782/85531/1066636/339093
Saturniidae,47918,48460/1/47120/372739/47158/184884/47157/47214
Scalopidiidae,1028855,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/342934
Scalpellidae,245510,48460/1/47120/85493/473790/1091452/144117/210289/464038/1040842/1066703
Scarabaeidae,48201,48460/1/47120/372739/47158/184884/47208/71130/702480/48202
Scathophagidae,68719,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/54992
Scatopsidae,203230,48460/1/47120/372739/47158/184884/47822/154259/489328
"Scatopsidae s",243973,48460/1/47120/372739/47158/184884/47822/154259/489328/203230
Scelembiidae,980899,48460/1/47120/372739/47158/184884/56834/1041771
Scelionidae,178936,48460/1/47120/372739/47158/184884/47201/124417/981280/178935
Scelionidae,1078214,48460/1/47120/372739/47158/184884/47201/124417/981280/178935
Scenopinidae,245353,48460/1/47120/372739/47158/184884/47822/48091/372865/354603
Schedotrigonidae,373156,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986470
Scheloribatidae,245203,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/81509
Schendylidae,171453,48460/1/47120/144128/49556/67662
Schistonoeidae,874774,48460/1/47120/372739/47158/184884/47157/55518
Schizocoleidae,945021,48460/1/47120/372739/47158/184884/47208/340472
Schizodactylidae,135208,48460/1/47120/372739/47158/184884/47651/132694/488701/132696
Schizomidae,329539,48460/1/47120/245097/47119/48900
Schizopetalidae,171299,48460/1/47120/144128/47735/551278/372763/997267/551280/153143/999086
Schizopodidae,211623,48460/1/47120/372739/47158/184884/47208/71130/372854/54965
Schizopteridae,174257,48460/1/47120/372739/47158/184884/47744/61267/372839/174254
Schminkepinellidae,1066905,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Schoebliidae,813918,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343799
Schreckensteiniidae,345534,48460/1/47120/372739/47158/184884/47157/345533
Sciadoceridae,373158,48460/1/47120/372739/47158/184884/47822/48091/372853/414448
Sciaridae,85259,48460/1/47120/372739/47158/184884/47822/154259/489328/493389
Scinidae,245454,48460/1/47120/85493/473790/47187/774775/144114/47628/372878/983396/983398/245455
Sciomyzidae,127180,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
Scirtidae,47595,48460/1/47120/372739/47158/184884/47208/71130/372854/47596
Sclerogibbidae,499413,48460/1/47120/372739/47158/184884/47201/124417/326777/203212
Scleropactidae,245413,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Scleropauropidae,373159,48460/1/47120/144128/83243
Sclerosomatidae,57325,48460/1/47120/245097/47119/47367/372840/61350
Scolebythidae,373160,48460/1/47120/372739/47158/184884/47201/124417/326777/203212
Scolecitrichidae,201749,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Scoliidae,51967,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344
Scolopendrellidae,245092,48460/1/47120/144128/84638
Scolopendridae,53764,48460/1/47120/144128/49556/53763
Scolopocryptopidae,123664,48460/1/47120/144128/49556/53763
Scolytidae,63815,48460/1/47120/372739/47158/184884/47208/71130/372852/60473
Scopelocheiridae,983217,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983405/983415/787963
Scopuridae,570130,48460/1/47120/372739/47158/184884/47504/372838/570126
Scorpionidae,127716,48460/1/47120/245097/47119/48894/1323567/1323568/1323570/127715
Scorpiopidae,982064,48460/1/47120/245097/47119/48894/1323567/1323568/1323570/130035
Scottomyzontidae,480582,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Scranciidae,1508601,48460/1/47120/372739/47158/184884/47157/47607
Scraptiidae,173241,48460/1/47120/372739/47158/184884/47208/71130/372852/47593
Scutacaridae,245202,48460/1/47120/245097/47119/52788/129763/83740/55597/635848/635924
Scutelleridae,49525,48460/1/47120/372739/47158/184884/47744/61267/372868/47743
Scutigerellidae,185594,48460/1/47120/144128/84638
Scutigeridae,49554,48460/1/47120/144128/49556/49553
Scutigerinidae,982584,48460/1/47120/144128/49556/49553
Scutoverticidae,245201,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245206
Scydmaenidae,176360,48460/1/47120/372739/47158/184884/47208/71130/372870/48311
Scyllaridae,49793,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342928
Scyphacidae,245411,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Scythrididae,124020,48460/1/47120/372739/47158/184884/47157/55518
Scythropiidae,503355,48460/1/47120/372739/47158/184884/47157/53552
Scytodidae,47431,48460/1/47120/245097/47119/47118/120474/367158/367166
Scytonotidae,998009,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Sebekidae,925034,48460/1/47120/85493/473792/473793/473794/153126/1066372
Sebidae,171639,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983404/983406/945618
Seborgiidae,983186,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983404/983406/945618
Segestriidae,57806,48460/1/47120/245097/47119/47118/120474/367158/367170
Seiodidae,982567,48460/1/47120/245097/47119/52788/129762/52790/1270122/1270155/1270336
Sejidae,373161,48460/1/47120/245097/47119/52788/129762/52790/1270153/1023882
Selenopidae,47487,48460/1/47120/245097/47119/47118/120474/342614/765796
Selenoribatidae,982106,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245052
Selnickidae,373162,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/81509
Sematuridae,128646,48460/1/47120/372739/47158/184884/47157/49531
Senoculidae,245004,48460/1/47120/245097/47119/47118/120474/342614/367161
Sensonatoridae,983378,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885377/708355
Sepsidae,70140,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
Sepulcidae,882753,48460/1/47120/372739/47158/184884/47201/84643/143246
Sergestidae,195270,48460/1/47120/85493/473790/47187/774775/144113/47186/342910/195267
Sericostomatidae,172828,48460/1/47120/372739/47158/184884/62164/372875/121942
Sericothripidae,1377529,48460/1/47120/372739/47158/184884/83201/372872/1377518
Serolidae,245445,48460/1/47120/85493/473790/47187/774775/144114/48147/343784/343785
Serphitidae,981243,48460/1/47120/372739/47158/184884/47201/124417/981280/981279
Serpulidicolidae,996672,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Serritermitidae,1372901,48460/1/47120/372739/47158/184884/81769/129743/118903
Sesarmidae,84967,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/706188/47191
Sesarminae,496568,48460/1/47120/85493/473790/47187/774775/144113/47186
Sesiidae,51573,48460/1/47120/372739/47158/184884/47157/122746
Shiinoidae,996673,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Sialidae,57846,48460/1/47120/372739/47158/184884/47864
Sibyllidae,372598,48460/1/47120/372739/47158/184884/48112
Sicafodiidae,983412,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983404/983406/983410
Sicariidae,48140,48460/1/47120/245097/47119/47118/120474/367158/367166
Sicyoniidae,63200,48460/1/47120/85493/473790/47187/774775/144113/47186/342910/51041
Sididae,338147,48460/1/47120/85493/60395/1134694/68305/774763
Sierolomorphidae,371089,48460/1/47120/372739/47158/184884/47201/124417/326777/371108
Sigmocheiridae,998010,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Signiphoridae,244997,48460/1/47120/372739/47158/184884/47201/124417/981280/69750
Silphidae,53849,48460/1/47120/372739/47158/184884/47208/71130/372870/48311
Silvanidae,172901,48460/1/47120/372739/47158/184884/47208/71130/372852/48485
Simaethistidae,752424,48460/1/47120/372739/47158/184884/47157/752423
Simuliidae,63164,48460/1/47120/372739/47158/184884/47822/154259/153429/509764
Sinaphididae,1037042,48460/1/47120/372739/47158/184884/47744/334037/901813/52380
Sinentomidae,996450,48460/1/47120/372739/243773/83242/1397967
Sinoalidae,1251672,48460/1/47120/372739/47158/184884/47744
Sinocallipodidae,982610,48460/1/47120/144128/47735/551278/372763/997267/551280/153143/999087
Sinopimoidae,416722,48460/1/47120/245097/47119/47118/120474/342614/319384
Sinopyrophoridae,1161178,48460/1/47120/372739/47158/184884/47208/71130/372854/47207
Sinurothoidae,983201,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983405/983414/983417
Siphlaenigmatidae,373163,48460/1/47120/372739/47158/184884/48011
Siphlonuridae,86070,48460/1/47120/372739/47158/184884/48011
Siphluriscidae,980829,48460/1/47120/372739/47158/184884/48011
Siphoniulidae,245090,48460/1/47120/144128/47735/551278/372763/997267/153146
Siphonocryptidae,997322,48460/1/47120/144128/47735/551278/372763/888637/153147
Siphonophoridae,245091,48460/1/47120/144128/47735/551278/372763/888637/153148
Siphonorhinidae,154922,48460/1/47120/144128/47735/551278/372763/888637/153148
Siphonotidae,245093,48460/1/47120/144128/47735/551278/372763/888637/121553
Siricidae,53256,48460/1/47120/372739/47158/184884/47201/84643/198946
Sironidae,515815,48460/1/47120/245097/47119/47367/202279/1122917
Sisyridae,211247,48460/1/47120/372739/47158/184884/48763/483236
Siteroptidae,373164,48460/1/47120/245097/47119/52788/129763/83740/55597/635848/635922
Smarididae,373166,48460/1/47120/245097/47119/52788/129763/83740/490738/635761/504310
Smicripidae,572575,48460/1/47120/372739/47158/184884/47208/71130/372852/48485
Sminthuridae,171631,48460/1/47120/372739/243773/49470/152965/171630
Sminthurididae,171622,48460/1/47120/372739/243773/49470/152965/1455493
Smirnovipinidae,1066990,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/1066594
Solenoceridae,51460,48460/1/47120/85493/473790/47187/774775/144113/47186/342910/51041
Solpugidae,84282,48460/1/47120/245097/47119/47824
Somabrachyidae,700536,48460/1/47120/372739/47158/184884/47157/52029
Somatiidae,558007,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/774573
Sophrosynidae,983211,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983405/983415/983419
Sotoplacidae,1028856,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/342934
Spalangiidae,1427001,48460/1/47120/372739/47158/184884/47201/124417/981280/69750
Sparasionidae,1281417,48460/1/47120/372739/47158/184884/47201/124417/981280/178935
Sparassidae,47867,48460/1/47120/245097/47119/47118/120474/342614/765797
Spelaeogriphidae,708047,48460/1/47120/85493/473790/47187/774775/144114/551285
Spelaeoniscidae,813919,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Spelaeorhynchidae,246221,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/194694
Speleoithonidae,86073,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/1066594
Speleonectidae,206828,48460/1/47120/85493/144130/153131
Speleophriidae,330730,48460/1/47120/85493/473790/1091452/121643/774777/774779/85528
Speophilosomatidae,563761,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986477/986478
Spercheidae,370620,48460/1/47120/372739/47158/184884/47208/71130/372870/127445
Sperchonidae,345085,48460/1/47120/245097/47119/52788/129763/83740/490738/495534/495540
Sperchontidae,245027,48460/1/47120/245097/47119/52788/129763/83740/490738/495534/495540
Sphaeriodesmidae,171412,48460/1/47120/144128/47735/551278/372763/997267/372784/47734/841264/841276
Sphaeritidae,342437,48460/1/47120/372739/47158/184884/47208/71130/372870/68870
Sphaeriusidae,322191,48460/1/47120/372739/47158/184884/47208/340472
Sphaeroceridae,177496,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/774570
Sphaerochthoniidae,245200,48460/1/47120/245097/47119/52788/129763/81508/332183/888610/245080
Sphaerodromiidae,1449421,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/1474748/51167
Sphaerolichidae,636008,48460/1/47120/245097/47119/52788/129763/83740/636007
Sphaeromapseudidae,996495,48460/1/47120/85493/473790/47187/774775/144114/83718/983429/83719
Sphaeromatidae,49532,48460/1/47120/85493/473790/47187/774775/144114/48147/343784/343786
Sphaeropauropodidae,982594,48460/1/47120/144128/83243/153129
Sphaeropoeidae,1242230,48460/1/47120/144128/47735/551278/372768/999505/122720
Sphaeropsocidae,467077,48460/1/47120/372739/47158/184884/83187/372873/714496
Sphaerotheriidae,122721,48460/1/47120/144128/47735/551278/372768/999505/122720
Sphecidae,48742,48460/1/47120/372739/47158/184884/47201/124417/326777/47222
Sphindidae,176620,48460/1/47120/372739/47158/184884/47208/71130/372852/48485
Sphingidae,47213,48460/1/47120/372739/47158/184884/47157/47214
Sphyrapidae,83720,48460/1/47120/85493/473790/47187/774775/144114/83718/983429/83719
Sphyrapodidae,996496,48460/1/47120/85493/473790/47187/774775/144114/83718/983429/83719
Sphyriidae,480583,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Spinocalanidae,996599,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Spinothecidae,373170,48460/1/47120/372739/243773/49470/152965/171234
Spinozetidae,982119,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/982110
Spinturnicidae,245166,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/194694
Spiophanicolidae,996674,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Spiralizoridae,1375994,48460/1/47120/372739/47158/184884/83200
Spirobolellidae,337004,48460/1/47120/144128/47735/551278/372763/997267/372724/51603/997639
Spirobolidae,56605,48460/1/47120/144128/47735/551278/372763/997267/372724/51603/997639
Spiromimidae,997640,48460/1/47120/144128/47735/551278/372763/997267/372724/51603
Spirostreptidae,86076,48460/1/47120/144128/47735/551278/372763/997267/372724/85543/997741/997782
Splanchnotrophidae,498905,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Spongicolidae,245521,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342911
Sponginticolidae,480584,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Spongiocnizontidae,480585,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Spongiphoridae,196496,48460/1/47120/372739/47158/184884/47793/713334/713335/949881/713337
Spurostigmatidae,714462,48460/1/47120/372739/47158/184884/83187/144300/480278
Squillidae,55807,48460/1/47120/85493/473790/47187/774772/49796/1001363/55806
Squillidea,565922,48460/1/47120/85493/473790/47187/774772/49796
Staphylinidae,47951,48460/1/47120/372739/47158/184884/47208/71130/372870/48311
Stasimopidae,1108918,48460/1/47120/245097/47119/47118/84719/1467321
Stathmopodidae,360121,48460/1/47120/372739/47158/184884/47157/55518
Staurobatidae,982105,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/1465997
Steganacaridae,332182,48460/1/47120/245097/47119/52788/129763/81508/332183
Stegocephalidae,245453,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983405/983415/983420
Steingeliidae,746727,48460/1/47120/372739/47158/184884/47744/334037/60922
Stelechobatidae,982092,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/81509
Stellicomitidae,480586,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Stemmatoiulidae,999502,48460/1/47120/144128/47735/551278/372763/997267/551280/153149
Stemmiulidae,245101,48460/1/47120/144128/47735/551278/372763/997267/551280/153149
Stemmocryptidae,514725,48460/1/47120/372739/47158/184884/47744/61267/372839/174254
Stenasellidae,86078,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/813869
Stenetriidae,245398,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/813870
Stenocephalidae,327170,48460/1/47120/372739/47158/184884/47744/61267/372868/51776
Stenochilidae,416719,48460/1/47120/245097/47119/47118/120474/342614/367189
Stenochiridae,983155,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/311310/1241443
Stenoniscidae,245410,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Stenopelmatidae,53897,48460/1/47120/372739/47158/184884/47651/132694/488701/53896
Stenophyllidae,748259,48460/1/47120/372739/47158/184884/48112
Stenopodidae,121670,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342911
Stenopsocidae,200019,48460/1/47120/372739/47158/184884/83187/144300/480277
Stenopsychidae,62193,48460/1/47120/372739/47158/184884/62164/372846/62192
Stenothoidae,245452,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983404/983406/945618
Stenotrachelidae,174532,48460/1/47120/372739/47158/184884/47208/71130/372852/47593
Stenotritidae,524742,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955
Stenurothripidae,1019335,48460/1/47120/372739/47158/184884/83201/372872/1377517
Stephanidae,155498,48460/1/47120/372739/47158/184884/47201/124417/198947
Stephanocircidae,981151,48460/1/47120/372739/47158/184884/83204/981152
Stephidae,996609,48460/1/47120/85493/473790/1091452/121643/774777/774778/85507
Sternophoridae,245010,48460/1/47120/245097/47119/172373/372876/928847/928851/245014
Sternophysingidae,885366,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885341/885338
Sternoppiidae,982131,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245062
Sternostylidae,801159,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/123825/342930
Stictococcidae,981135,48460/1/47120/372739/47158/184884/47744/334037/60922
Stigmaeidae,373172,48460/1/47120/245097/47119/52788/129763/83740/55597/635847/635930
Stigmaphronidae,981229,48460/1/47120/372739/47158/184884/47201/124417/203217
Stigmateidae,246210,48460/1/47120/245097/47119/52788/129763/83740
Stigmocheylidae,635973,48460/1/47120/245097/47119/52788/129763/83740/55597/635811/635972
Stilipedidae,983413,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983404/983406/983410
Stiodesmidae,998011,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Stiphidiidae,367179,48460/1/47120/245097/47119/47118/120474/342614/367161
Stivaliidae,525279,48460/1/47120/372739/47158/184884/83204
Stolotermitidae,857858,48460/1/47120/372739/47158/184884/81769/129743/118903
Strahlaxiidae,245515,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/171356
Stramentidae,1028597,48460/1/47120/85493/473790/1091452/144117/210289/464038/1040842/1066703
Strandtmanniidae,450148,48460/1/47120/245097/47119/52788/129763
Stratiomyidae,70127,48460/1/47120/372739/47158/184884/47822/48091/372865/564285
Streblidae,347846,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/347847
Strepidae,1025262,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Streptocephalidae,86084,48460/1/47120/85493/60395/495841/119123/1068362
Striariidae,171581,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/1205850/986473
Strongylophthalmyiidae,511411,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/603713
Strongylosomatidae,998012,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Sturmiidae,548122,48460/1/47120/372739/243773/49470/152965/548121
Stygiomysidae,245350,48460/1/47120/85493/473790/47187/774775/144114/551284
Stygnidae,336045,48460/1/47120/245097/47119/47367/202277/526082/534092
Stygnommatidae,245377,48460/1/47120/245097/47119/47367/202277/526082/534090
Stygnopsidae,211517,48460/1/47120/245097/47119/47367/202277/526082/534092
Stygocarididae,996490,48460/1/47120/85493/473790/47187/774775/144123/85500
Stygocarididae,1066382,48460/1/47120/85493/473790/47187/774775/144123/85500
